연월일,단위가격(톤당달러)_합계,금액(백만달러)_합계,중량(톤)_합계,단위가격(톤당달러)_오세아니아,금액(백만달러)_오세아니아,중량(톤)_오세아니아,단위가격(톤당달러)_북아메리카,금액(백만달러)_북아메리카,중량(톤)_북아메리카,단위가격(톤당달러)_중남미,금액(백만달러)_중남미,중량(톤)_중남미,단위가격(톤당달러)_중동,금액(백만달러)_중동,중량(톤)_중동,단위가격(톤당달러)_아시아,금액(백만달러)_아시아,중량(톤)_아시아,단위가격(톤당달러)_아프리카,금액(백만달러)_아프리카,중량(톤)_아프리카,단위가격(톤당달러)_유럽,금액(백만달러)_유럽,중량(톤)_유럽,단위가격(톤당달러)_러시아,금액(백만달러)_러시아,중량(톤)_러시아,단위가격(톤당달러)_기타,금액(백만달러)_기타,중량(톤)기타
2005-05-01,372.991,461.000,1235955.000,305.304,19.000,62233.000,0.000,0.000,0.000,0.000,0.000,0.000,333.686,203.000,608357.000,422.736,239.000,565365.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-06-01,385.340,374.000,970572.000,244.252,15.000,61412.000,0.000,0.000,0.000,0.000,0.000,0.000,367.356,136.000,370213.000,413.770,223.000,538947.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-07-01,407.104,503.000,1235558.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,391.029,240.000,613766.000,422.971,263.000,621792.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-08-01,434.466,567.000,1305050.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,429.670,343.000,798287.000,472.401,213.000,450888.000,196.868,11.000,55875.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-09-01,426.233,705.000,1654023.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,438.208,401.000,915090.000,430.280,294.000,683276.000,179.672,10.000,55657.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-10-01,438.789,840.000,1914360.000,227.357,8.000,35187.000,0.000,0.000,0.000,0.000,0.000,0.000,457.646,391.000,854372.000,444.574,431.000,969467.000,180.721,10.000,55334.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-11-01,428.814,1021.000,2380985.000,345.169,75.000,217285.000,0.000,0.000,0.000,0.000,0.000,0.000,472.836,492.000,1040530.000,415.754,444.000,1067939.000,181.058,10.000,55231.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2005-12-01,434.608,1182.000,2719695.000,527.404,99.000,187712.000,0.000,0.000,0.000,0.000,0.000,0.000,462.039,597.000,1292099.000,400.121,477.000,1192138.000,188.497,9.000,47746.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-01-01,438.842,1223.000,2786882.000,351.868,43.000,122205.000,0.000,0.000,0.000,0.000,0.000,0.000,521.459,643.000,1233079.000,382.897,528.000,1378961.000,170.982,9.000,52637.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-02-01,458.804,1309.000,2853068.000,238.421,53.000,222296.000,0.000,0.000,0.000,0.000,0.000,0.000,510.452,726.000,1422269.000,407.441,376.000,922833.000,539.084,154.000,285670.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-03-01,418.848,1244.000,2970052.000,376.465,48.000,127502.000,0.000,0.000,0.000,0.000,0.000,0.000,482.302,560.000,1161099.000,372.813,586.000,1571835.000,456.138,50.000,109616.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-04-01,456.340,862.000,1888941.000,373.935,23.000,61508.000,0.000,0.000,0.000,0.000,0.000,0.000,508.019,434.000,854299.000,422.951,366.000,865348.000,361.828,39.000,107786.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-05-01,485.131,1089.000,2244753.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,504.619,556.000,1101821.000,478.061,465.000,972680.000,399.408,68.000,170252.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-06-01,484.244,884.000,1825527.000,0.000,0.000,0.000,0.000,0.000,0.000,483.971,25.000,51656.000,512.676,442.000,862143.000,494.064,397.000,803540.000,184.863,20.000,108188.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-07-01,510.895,661.000,1293808.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,530.720,326.000,614260.000,522.784,298.000,570025.000,337.829,37.000,109523.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-08-01,511.394,637.000,1245614.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,520.066,318.000,611461.000,503.033,319.000,634153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-09-01,497.572,760.000,1527416.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,548.000,365.000,666059.000,474.832,386.000,812919.000,185.805,9.000,48438.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-10-01,521.663,737.000,1412789.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,592.400,536.000,904794.000,420.795,191.000,453903.000,184.870,10.000,54092.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-11-01,468.379,1011.000,2158507.000,240.505,27.000,112264.000,0.000,0.000,0.000,0.000,0.000,0.000,619.900,525.000,846911.000,390.416,449.000,1150055.000,202.934,10.000,49277.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2006-12-01,494.367,1507.000,3048341.000,234.594,13.000,55415.000,0.000,0.000,0.000,388.082,22.000,56689.000,577.801,809.000,1400135.000,416.089,549.000,1319428.000,526.136,114.000,216674.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-01-01,497.078,1318.000,2651496.000,234.200,13.000,55508.000,0.000,0.000,0.000,181.386,10.000,55131.000,602.728,621.000,1030315.000,421.020,534.000,1268347.000,578.047,140.000,242195.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-02-01,458.810,1102.000,2401864.000,278.715,10.000,35879.000,0.000,0.000,0.000,0.000,0.000,0.000,522.026,634.000,1214500.000,379.102,372.000,981266.000,505.231,86.000,170219.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-03-01,458.342,1273.000,2777405.000,243.837,10.000,41011.000,0.000,0.000,0.000,0.000,0.000,0.000,526.557,778.000,1477523.000,379.405,393.000,1035833.000,412.486,92.000,223038.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-04-01,452.297,1010.000,2233045.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,521.096,573.000,1099605.000,395.274,427.000,1080264.000,188.055,10.000,53176.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-05-01,450.698,881.000,1954744.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,523.896,518.000,988746.000,394.558,340.000,861724.000,220.573,23.000,104274.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-06-01,474.398,607.000,1279517.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,517.591,377.000,728374.000,439.934,221.000,502348.000,184.445,9.000,48795.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-07-01,469.995,673.000,1431931.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,488.281,447.000,915457.000,468.069,216.000,461470.000,181.805,10.000,55004.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-08-01,515.966,795.000,1540799.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,511.590,500.000,977346.000,523.557,295.000,563453.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-09-01,500.322,970.000,1938752.000,178.830,11.000,61511.000,0.000,0.000,0.000,0.000,0.000,0.000,561.578,580.000,1032804.000,465.554,370.000,794752.000,181.141,9.000,49685.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-10-01,506.252,989.000,1953572.000,229.378,13.000,56675.000,0.000,0.000,0.000,0.000,0.000,0.000,572.360,524.000,915507.000,452.928,418.000,922885.000,581.147,34.000,58505.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-11-01,527.994,1289.000,2441316.000,236.179,13.000,55043.000,0.000,0.000,0.000,0.000,0.000,0.000,611.533,708.000,1157747.000,491.702,547.000,1112462.000,180.935,21.000,116064.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2007-12-01,589.315,1747.000,2964460.000,456.625,53.000,116069.000,0.000,0.000,0.000,656.569,145.000,220845.000,616.740,828.000,1342543.000,555.810,512.000,921178.000,574.452,209.000,363825.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-01-01,587.920,1864.000,3170500.000,234.359,26.000,110941.000,0.000,0.000,0.000,734.749,121.000,164682.000,608.811,840.000,1379738.000,510.976,564.000,1103769.000,760.872,313.000,411370.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-02-01,604.074,1907.000,3156900.000,234.644,13.000,55403.000,0.000,0.000,0.000,731.164,44.000,60178.000,650.144,934.000,1436605.000,547.848,713.000,1301457.000,669.399,203.000,303257.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-03-01,615.247,1903.000,3093068.000,232.415,26.000,111869.000,0.000,0.000,0.000,832.572,41.000,49245.000,678.593,865.000,1274697.000,513.149,576.000,1122481.000,738.627,395.000,534776.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-04-01,719.978,1570.000,2180623.000,0.000,0.000,0.000,0.000,0.000,0.000,736.498,36.000,48880.000,758.040,957.000,1262467.000,671.662,390.000,580649.000,647.895,187.000,288627.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-05-01,696.290,1483.000,2129861.000,0.000,0.000,0.000,0.000,0.000,0.000,170.809,8.000,46836.000,790.510,726.000,918394.000,659.815,684.000,1036654.000,507.904,65.000,127977.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-06-01,708.476,1047.000,1477819.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,808.564,551.000,681455.000,613.225,384.000,626198.000,658.181,112.000,170166.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-07-01,776.316,1370.000,1764745.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,797.432,834.000,1045857.000,777.503,474.000,609644.000,567.537,62.000,109244.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-08-01,773.700,1246.000,1610443.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,837.731,773.000,922731.000,643.971,368.000,571454.000,903.164,105.000,116258.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-09-01,824.956,1517.000,1838887.000,0.000,0.000,0.000,0.000,0.000,0.000,177.578,9.000,50682.000,961.638,939.000,976459.000,734.805,507.000,689979.000,509.169,62.000,121767.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-10-01,859.678,1556.000,1809980.000,0.000,0.000,0.000,0.000,0.000,0.000,794.123,44.000,55407.000,1040.036,905.000,870162.000,673.894,477.000,707826.000,736.189,130.000,176585.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-11-01,870.511,2249.000,2583541.000,0.000,0.000,0.000,0.000,0.000,0.000,599.985,62.000,103336.000,1094.340,1368.000,1250069.000,662.497,654.000,987175.000,679.121,165.000,242961.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2008-12-01,856.981,2093.000,2442294.000,695.783,83.000,119290.000,0.000,0.000,0.000,1184.343,60.000,50661.000,1102.895,1400.000,1269386.000,485.108,340.000,700875.000,695.175,210.000,302082.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-01-01,769.168,3007.000,3909417.000,306.559,89.000,290319.000,0.000,0.000,0.000,724.266,164.000,226436.000,981.281,1633.000,1664152.000,550.074,688.000,1250740.000,906.294,433.000,477770.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-02-01,665.803,1901.000,2855198.000,604.475,174.000,287853.000,0.000,0.000,0.000,569.969,127.000,222819.000,833.142,960.000,1152265.000,515.436,550.000,1067058.000,718.833,90.000,125203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-03-01,607.716,1619.000,2664075.000,427.287,52.000,121698.000,0.000,0.000,0.000,461.003,27.000,58568.000,720.949,920.000,1276095.000,486.758,494.000,1014879.000,653.408,126.000,192835.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-04-01,454.112,797.000,1755072.000,596.476,39.000,65384.000,0.000,0.000,0.000,0.000,0.000,0.000,528.858,517.000,977579.000,348.518,226.000,648460.000,0.000,0.000,0.000,0.000,0.000,0.000,235.667,15.000,63649.000,0.000,0.000,0.000
2009-05-01,397.569,500.000,1257643.000,249.084,14.000,56206.000,0.000,0.000,0.000,0.000,0.000,0.000,451.585,331.000,732974.000,301.054,122.000,405243.000,0.000,0.000,0.000,0.000,0.000,0.000,521.987,33.000,63220.000,0.000,0.000,0.000
2009-06-01,385.848,561.000,1453941.000,217.669,15.000,68912.000,0.000,0.000,0.000,0.000,0.000,0.000,420.355,230.000,547157.000,360.762,255.000,706838.000,465.528,61.000,131034.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-07-01,375.868,435.000,1157320.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,423.376,193.000,455860.000,332.296,213.000,640995.000,479.616,29.000,60465.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-08-01,420.088,474.000,1128336.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,442.625,271.000,612257.000,385.125,176.000,456994.000,456.969,27.000,59085.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2009-09-01,437.611,520.000,1188269.000,204.117,14.000,68588.000,0.000,0.000,0.000,0.000,0.000,0.000,477.849,363.000,759654.000,430.579,99.000,229923.000,439.414,29.000,65997.000,0.000,0.000,0.000,233.984,15.000,64107.000,0.000,0.000,0.000
2009-10-01,459.149,1135.000,2471962.000,274.356,31.000,112992.000,0.000,0.000,0.000,0.000,0.000,0.000,541.504,523.000,965829.000,432.663,548.000,1266576.000,0.000,0.000,0.000,0.000,0.000,0.000,260.736,33.000,126565.000,0.000,0.000,0.000
2009-11-01,475.123,1252.000,2635108.000,276.253,32.000,115836.000,0.000,0.000,0.000,0.000,0.000,0.000,545.714,670.000,1227749.000,440.796,484.000,1098013.000,529.549,35.000,66094.000,0.000,0.000,0.000,243.298,31.000,127416.000,0.000,0.000,0.000
2009-12-01,499.195,1670.000,3345385.000,341.878,43.000,125776.000,0.000,0.000,0.000,328.407,55.000,167475.000,573.805,768.000,1338434.000,501.162,352.000,702367.000,525.744,231.000,439377.000,0.000,0.000,0.000,386.393,221.000,571956.000,0.000,0.000,0.000
2010-01-01,496.480,1753.000,3530859.000,282.624,49.000,173375.000,389.066,23.000,59116.000,502.579,53.000,105456.000,590.573,659.000,1115866.000,462.452,726.000,1569891.000,633.744,160.000,252468.000,0.000,0.000,0.000,325.890,83.000,254687.000,0.000,0.000,0.000
2010-02-01,467.409,1607.000,3438103.000,289.349,34.000,117505.000,0.000,0.000,0.000,405.791,65.000,160181.000,537.514,754.000,1402753.000,426.060,402.000,943529.000,544.730,237.000,435078.000,0.000,0.000,0.000,303.384,115.000,379057.000,0.000,0.000,0.000
2010-03-01,509.551,1752.000,3438322.000,300.322,17.000,56606.000,0.000,0.000,0.000,0.000,0.000,0.000,571.997,778.000,1360146.000,483.015,676.000,1399542.000,579.258,176.000,303837.000,0.000,0.000,0.000,329.990,105.000,318191.000,0.000,0.000,0.000
2010-04-01,567.849,1271.000,2238273.000,495.303,28.000,56531.000,0.000,0.000,0.000,0.000,0.000,0.000,651.151,746.000,1145663.000,552.304,361.000,653625.000,578.012,74.000,128025.000,0.000,0.000,0.000,243.683,62.000,254429.000,0.000,0.000,0.000
2010-05-01,578.366,1133.000,1958966.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,656.454,680.000,1035869.000,566.017,414.000,731427.000,0.000,0.000,0.000,0.000,0.000,0.000,203.475,39.000,191670.000,0.000,0.000,0.000
2010-06-01,528.635,1064.000,2012729.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,593.663,536.000,902869.000,500.379,457.000,913308.000,579.165,40.000,69065.000,0.000,0.000,0.000,243.162,31.000,127487.000,0.000,0.000,0.000
2010-07-01,546.761,1133.000,2072205.000,547.487,36.000,65755.000,412.194,24.000,58225.000,0.000,0.000,0.000,626.250,565.000,902195.000,497.067,454.000,913358.000,598.802,41.000,68470.000,0.000,0.000,0.000,202.486,13.000,64202.000,0.000,0.000,0.000
2010-08-01,564.738,1150.000,2036342.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,646.981,668.000,1032488.000,501.405,373.000,743909.000,523.775,69.000,131736.000,419.979,27.000,64289.000,203.379,13.000,63920.000,0.000,0.000,0.000
2010-09-01,541.744,1252.000,2311053.000,480.062,61.000,127067.000,0.000,0.000,0.000,0.000,0.000,0.000,647.970,622.000,959921.000,540.352,396.000,732855.000,490.491,115.000,234459.000,0.000,0.000,0.000,225.900,58.000,256751.000,0.000,0.000,0.000
2010-10-01,516.859,1418.000,2743494.000,546.738,99.000,181074.000,0.000,0.000,0.000,416.071,23.000,55279.000,605.635,649.000,1071602.000,477.698,442.000,925271.000,518.047,132.000,254803.000,0.000,0.000,0.000,285.753,73.000,255465.000,0.000,0.000,0.000
2010-11-01,510.980,1811.000,3544170.000,497.092,93.000,187088.000,0.000,0.000,0.000,437.391,46.000,105169.000,577.242,849.000,1470788.000,492.741,506.000,1026909.000,500.544,154.000,307665.000,0.000,0.000,0.000,365.020,163.000,446551.000,0.000,0.000,0.000
2010-12-01,506.568,1661.000,3278930.000,504.333,33.000,65433.000,486.796,56.000,115038.000,474.704,52.000,109542.000,579.939,839.000,1446705.000,482.950,207.000,428616.000,520.846,352.000,675823.000,494.138,58.000,117376.000,199.752,64.000,320397.000,0.000,0.000,0.000
2011-01-01,529.016,2610.000,4933688.000,506.308,96.000,189608.000,0.000,0.000,0.000,490.086,150.000,306069.000,601.931,1032.000,1714481.000,504.279,831.000,1647898.000,599.893,340.000,566768.000,0.000,0.000,0.000,316.391,161.000,508864.000,0.000,0.000,0.000
2011-02-01,527.106,1638.000,3107535.000,512.377,29.000,56599.000,486.039,29.000,59666.000,541.962,164.000,302604.000,583.657,729.000,1249021.000,456.724,308.000,674368.000,578.306,262.000,453047.000,536.509,31.000,57781.000,337.985,86.000,254449.000,0.000,0.000,0.000
2011-03-01,565.740,2133.000,3770284.000,510.537,97.000,189996.000,0.000,0.000,0.000,530.464,168.000,316704.000,611.950,970.000,1585098.000,602.710,511.000,847837.000,570.124,183.000,320983.000,0.000,0.000,0.000,400.262,204.000,509666.000,0.000,0.000,0.000
2011-04-01,631.234,1496.000,2369960.000,581.928,33.000,56708.000,0.000,0.000,0.000,566.306,59.000,104184.000,695.477,850.000,1222182.000,642.001,511.000,795949.000,0.000,0.000,0.000,0.000,0.000,0.000,225.205,43.000,190937.000,0.000,0.000,0.000
2011-05-01,630.863,1509.000,2391963.000,664.319,80.000,120424.000,638.822,34.000,53223.000,566.787,100.000,176433.000,713.110,652.000,914305.000,579.028,542.000,936052.000,0.000,0.000,0.000,0.000,0.000,0.000,527.344,101.000,191526.000,0.000,0.000,0.000
2011-06-01,697.502,1478.000,2118990.000,0.000,0.000,0.000,0.000,0.000,0.000,558.520,119.000,213063.000,702.046,729.000,1038393.000,737.897,546.000,739941.000,654.081,44.000,67270.000,0.000,0.000,0.000,663.097,40.000,60323.000,0.000,0.000,0.000
2011-07-01,694.758,1566.000,2254022.000,0.000,0.000,0.000,0.000,0.000,0.000,656.946,36.000,54799.000,766.383,889.000,1159995.000,624.529,536.000,858247.000,732.271,39.000,53259.000,0.000,0.000,0.000,516.747,66.000,127722.000,0.000,0.000,0.000
2011-08-01,725.651,1469.000,2024389.000,0.000,0.000,0.000,0.000,0.000,0.000,656.155,66.000,100586.000,828.135,730.000,881499.000,650.803,600.000,921938.000,606.484,73.000,120366.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2011-09-01,718.619,2632.000,3662583.000,717.805,81.000,112844.000,0.000,0.000,0.000,613.705,125.000,203681.000,829.097,1233.000,1487161.000,688.167,1061.000,1541778.000,701.503,49.000,69850.000,779.451,44.000,56450.000,204.382,39.000,190819.000,0.000,0.000,0.000
2011-10-01,716.087,2133.000,2978690.000,0.000,0.000,0.000,0.000,0.000,0.000,622.754,35.000,56202.000,909.631,1039.000,1142221.000,619.474,777.000,1254290.000,694.041,154.000,221889.000,593.213,34.000,57315.000,380.917,94.000,246773.000,0.000,0.000,0.000
2011-11-01,703.416,1619.000,2301624.000,0.000,0.000,0.000,0.000,0.000,0.000,645.105,66.000,102309.000,884.692,669.000,756195.000,665.322,590.000,886789.000,612.864,152.000,248016.000,451.554,26.000,57579.000,462.638,116.000,250736.000,0.000,0.000,0.000
2011-12-01,750.168,3579.000,4770931.000,704.248,43.000,61058.000,0.000,0.000,0.000,644.789,173.000,268305.000,881.716,1686.000,1912180.000,690.941,1167.000,1689000.000,736.467,300.000,407350.000,932.519,107.000,114743.000,323.599,103.000,318295.000,0.000,0.000,0.000
2012-01-01,690.263,1993.000,2887304.000,707.844,85.000,120083.000,911.258,52.000,57064.000,625.067,93.000,148784.000,758.700,966.000,1273230.000,624.973,574.000,918440.000,813.461,197.000,242175.000,0.000,0.000,0.000,203.877,26.000,127528.000,0.000,0.000,0.000
2012-02-01,744.058,3456.000,4644798.000,0.000,0.000,0.000,0.000,0.000,0.000,591.132,154.000,260517.000,838.280,1630.000,1944458.000,702.238,1019.000,1451075.000,747.041,452.000,605054.000,0.000,0.000,0.000,523.855,201.000,383694.000,0.000,0.000,0.000
2012-03-01,705.660,2464.000,3491768.000,0.000,0.000,0.000,0.000,0.000,0.000,619.480,128.000,206625.000,814.321,1046.000,1284505.000,682.282,1026.000,1503778.000,698.845,177.000,253275.000,934.722,49.000,52422.000,198.783,38.000,191163.000,0.000,0.000,0.000
2012-04-01,790.538,2148.000,2717136.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,921.166,1296.000,1406913.000,680.977,678.000,995628.000,768.570,144.000,187361.000,0.000,0.000,0.000,235.786,30.000,127234.000,0.000,0.000,0.000
2012-05-01,825.942,1822.000,2205965.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,938.525,1045.000,1113449.000,837.818,556.000,663629.000,681.487,74.000,108586.000,0.000,0.000,0.000,458.943,147.000,320301.000,0.000,0.000,0.000
2012-06-01,864.679,2117.000,2448308.000,891.057,57.000,63969.000,0.000,0.000,0.000,0.000,0.000,0.000,919.346,1034.000,1124712.000,818.683,843.000,1029702.000,795.912,183.000,229925.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2012-07-01,820.293,2257.000,2751456.000,789.348,144.000,182429.000,0.000,0.000,0.000,0.000,0.000,0.000,858.632,1431.000,1666605.000,750.879,518.000,689858.000,771.532,164.000,212564.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2012-08-01,811.476,1893.000,2332785.000,0.000,0.000,0.000,0.000,0.000,0.000,662.677,33.000,49798.000,918.912,1120.000,1218833.000,657.477,536.000,815238.000,710.944,86.000,120966.000,0.000,0.000,0.000,922.235,118.000,127950.000,0.000,0.000,0.000
2012-09-01,766.652,2142.000,2793965.000,732.785,128.000,174676.000,0.000,0.000,0.000,658.117,39.000,59260.000,928.497,1243.000,1338722.000,657.832,640.000,972893.000,0.000,0.000,0.000,0.000,0.000,0.000,370.349,92.000,248414.000,0.000,0.000,0.000
2012-10-01,675.438,1808.000,2676780.000,650.586,40.000,61483.000,0.000,0.000,0.000,610.490,34.000,55693.000,833.959,950.000,1139145.000,586.111,620.000,1057820.000,704.443,121.000,171767.000,0.000,0.000,0.000,225.282,43.000,190872.000,0.000,0.000,0.000
2012-11-01,672.980,2011.000,2988201.000,647.822,41.000,63289.000,0.000,0.000,0.000,0.000,0.000,0.000,863.313,1114.000,1290378.000,548.082,694.000,1266235.000,716.846,84.000,117180.000,664.916,40.000,60158.000,198.994,38.000,190961.000,0.000,0.000,0.000
2012-12-01,765.545,3250.000,4245340.000,698.900,116.000,165975.000,0.000,0.000,0.000,739.602,38.000,51379.000,821.542,1801.000,2192218.000,741.819,694.000,935538.000,744.901,437.000,586655.000,841.635,49.000,58220.000,450.353,115.000,255355.000,0.000,0.000,0.000
2013-01-01,773.038,3027.000,3915718.000,732.038,41.000,56008.000,0.000,0.000,0.000,822.248,107.000,130131.000,853.947,1748.000,2046965.000,642.613,659.000,1025500.000,842.332,395.000,468936.000,854.392,52.000,60862.000,196.362,25.000,127316.000,0.000,0.000,0.000
2013-02-01,780.842,3197.000,4094300.000,783.465,92.000,117427.000,0.000,0.000,0.000,0.000,0.000,0.000,840.529,1965.000,2337814.000,699.142,517.000,739478.000,812.126,473.000,582422.000,936.723,58.000,61918.000,360.444,92.000,255241.000,0.000,0.000,0.000
2013-03-01,791.199,3293.000,4162035.000,0.000,0.000,0.000,0.000,0.000,0.000,846.220,211.000,249344.000,846.141,2173.000,2568129.000,711.546,694.000,975341.000,785.263,190.000,241957.000,0.000,0.000,0.000,196.442,25.000,127264.000,0.000,0.000,0.000
2013-04-01,745.352,2597.000,3484258.000,0.000,0.000,0.000,0.000,0.000,0.000,847.278,60.000,70815.000,829.620,1541.000,1857477.000,650.491,650.000,999245.000,828.587,303.000,365683.000,0.000,0.000,0.000,225.086,43.000,191038.000,0.000,0.000,0.000
2013-05-01,759.897,2203.000,2899078.000,701.947,120.000,170953.000,0.000,0.000,0.000,0.000,0.000,0.000,844.528,1281.000,1516824.000,715.557,732.000,1022979.000,718.872,44.000,61207.000,0.000,0.000,0.000,204.539,26.000,127115.000,0.000,0.000,0.000
2013-06-01,776.873,2153.000,2771365.000,0.000,0.000,0.000,0.000,0.000,0.000,732.820,88.000,120084.000,859.147,1283.000,1493342.000,709.316,514.000,724642.000,786.935,190.000,241443.000,0.000,0.000,0.000,406.559,78.000,191854.000,0.000,0.000,0.000
2013-07-01,775.942,1876.000,2417707.000,696.676,49.000,70334.000,0.000,0.000,0.000,769.171,198.000,257420.000,841.303,1166.000,1385946.000,623.060,361.000,579398.000,839.327,51.000,60763.000,0.000,0.000,0.000,798.797,51.000,63846.000,0.000,0.000,0.000
2013-08-01,766.579,2496.000,3256026.000,0.000,0.000,0.000,0.000,0.000,0.000,759.388,93.000,122467.000,812.212,1163.000,1431892.000,745.954,866.000,1160930.000,757.846,319.000,420930.000,0.000,0.000,0.000,459.072,55.000,119807.000,0.000,0.000,0.000
